MSA Title,MSA Code,County,ZIP
"Phoenix-Mesa-Chandler, AZ MSA",C3806,"Maricopa County, Arizona",85295
"Phoenix-Mesa-Chandler, AZ MSA",C3806,"Maricopa County, Arizona",85296
"Phoenix-Mesa-Chandler, AZ MSA",C3806,"Maricopa County, Arizona",85297
"Phoenix-Mesa-Chandler, AZ MSA",C3806,"Maricopa County, Arizona",85298
"Phoenix-Mesa-Chandler, AZ MSA",C3806,"Maricopa County, Arizona",85299
"Phoenix-Mesa-Chandler, AZ MSA",C3806,"Maricopa County, Arizona",85301
"Phoenix-Mesa-Chandler, AZ MSA",C3806,"Maricopa County, Arizona",85302
"Phoenix-Mesa-Chandler, AZ MSA",C3806,"Maricopa County, Arizona",85303
"Phoenix-Mesa-Chandler, AZ MSA",C3806,"Maricopa County, Arizona",85304
"Phoenix-Mesa-Chandler, AZ MSA",C3806,"Maricopa County, Arizona",85305
"Phoenix-Mesa-Chandler, AZ MSA",C3806,"Maricopa County, Arizona",85306
"Phoenix-Mesa-Chandler, AZ MSA",C3806,"Maricopa County, Arizona",85307
"Phoenix-Mesa-Chandler, AZ MSA",C3806,"Maricopa County, Arizona",85308
"Phoenix-Mesa-Chandler, AZ MSA",C3806,"Maricopa County, Arizona",85309
"Phoenix-Mesa-Chandler, AZ MSA",C3806,"Maricopa County, Arizona",85310
"Phoenix-Mesa-Chandler, AZ MSA",C3806,"Maricopa County, Arizona",85311
"Phoenix-Mesa-Chandler, AZ MSA",C3806,"Maricopa County, Arizona",85312
"Phoenix-Mesa-Chandler, AZ MSA",C3806,"Maricopa County, Arizona",85318
"Phoenix-Mesa-Chandler, AZ MSA",C3806,"Maricopa County, Arizona",85320
"Tucson, AZ MSA",C4606,"Pima County, Arizona",85321
"Phoenix-Mesa-Chandler, AZ MSA",C3806,"Maricopa County, Arizona",85322
"Phoenix-Mesa-Chandler, AZ MSA",C3806,"Maricopa County, Arizona",85323
"Prescott Valley-Prescott, AZ MSA",C3915,"Yavapai County, Arizona",85324
"Phoenix-Mesa-Chandler, AZ MSA",C3806,"Maricopa County, Arizona",85326
"Phoenix-Mesa-Chandler, AZ MSA",C3806,"Maricopa County, Arizona",85327
"Phoenix-Mesa-Chandler, AZ MSA",C3806,"Maricopa County, Arizona",85329
"Phoenix-Mesa-Chandler, AZ MSA",C3806,"Maricopa County, Arizona",85331
"Prescott Valley-Prescott, AZ MSA",C3915,"Yavapai County, Arizona",85332
"Yuma, AZ MSA",C4974,"Yuma County, Arizona",85333
"Phoenix-Mesa-Chandler, AZ MSA",C3806,"Maricopa County, Arizona",85333
"Phoenix-Mesa-Chandler, AZ MSA",C3806,"Maricopa County, Arizona",85335
"Yuma, AZ MSA",C4974,"Yuma County, Arizona",85336
"Phoenix-Mesa-Chandler, AZ MSA",C3806,"Maricopa County, Arizona",85337
"Phoenix-Mesa-Chandler, AZ MSA",C3806,"Maricopa County, Arizona",85338
"Phoenix-Mesa-Chandler, AZ MSA",C3806,"Maricopa County, Arizona",85339
"Phoenix-Mesa-Chandler, AZ MSA",C3806,"Maricopa County, Arizona",85340
"Tucson, AZ MSA",C4606,"Pima County, Arizona",85341
"Phoenix-Mesa-Chandler, AZ MSA",C3806,"Maricopa County, Arizona",85342
"Prescott Valley-Prescott, AZ MSA",C3915,"Yavapai County, Arizona",85342
"Phoenix-Mesa-Chandler, AZ MSA",C3806,"Maricopa County, Arizona",85343
"Phoenix-Mesa-Chandler, AZ MSA",C3806,"Maricopa County, Arizona",85345
"Yuma, AZ MSA",C4974,"Yuma County, Arizona",85347
"Yuma, AZ MSA",C4974,"Yuma County, Arizona",85349
"Yuma, AZ MSA",C4974,"Yuma County, Arizona",85350
"Phoenix-Mesa-Chandler, AZ MSA",C3806,"Maricopa County, Arizona",85351
"Yuma, AZ MSA",C4974,"Yuma County, Arizona",85352
"Phoenix-Mesa-Chandler, AZ MSA",C3806,"Maricopa County, Arizona",85353
"Phoenix-Mesa-Chandler, AZ MSA",C3806,"Maricopa County, Arizona",85354
"Phoenix-Mesa-Chandler, AZ MSA",C3806,"Maricopa County, Arizona",85355
"Yuma, AZ MSA",C4974,"Yuma County, Arizona",85356
"Lake Havasu City-Kingman, AZ MSA",C2942,"Mohave County, Arizona",85360
"Phoenix-Mesa-Chandler, AZ MSA",C3806,"Maricopa County, Arizona",85361
"Prescott Valley-Prescott, AZ MSA",C3915,"Yavapai County, Arizona",85362
"Phoenix-Mesa-Chandler, AZ MSA",C3806,"Maricopa County, Arizona",85363
"Yuma, AZ MSA",C4974,"Yuma County, Arizona",85364
"Yuma, AZ MSA",C4974,"Yuma County, Arizona",85365
"Yuma, AZ MSA",C4974,"Yuma County, Arizona",85366
"Yuma, AZ MSA",C4974,"Yuma County, Arizona",85367
"Phoenix-Mesa-Chandler, AZ MSA",C3806,"Maricopa County, Arizona",85372
"Phoenix-Mesa-Chandler, AZ MSA",C3806,"Maricopa County, Arizona",85373
"Phoenix-Mesa-Chandler, AZ MSA",C3806,"Maricopa County, Arizona",85374
"Phoenix-Mesa-Chandler, AZ MSA",C3806,"Maricopa County, Arizona",85375
"Phoenix-Mesa-Chandler, AZ MSA",C3806,"Maricopa County, Arizona",85376
"Phoenix-Mesa-Chandler, AZ MSA",C3806,"Maricopa County, Arizona",85377
"Phoenix-Mesa-Chandler, AZ MSA",C3806,"Maricopa County, Arizona",85378
"Phoenix-Mesa-Chandler, AZ MSA",C3806,"Maricopa County, Arizona",85379
"Phoenix-Mesa-Chandler, AZ MSA",C3806,"Maricopa County, Arizona",85380
"Phoenix-Mesa-Chandler, AZ MSA",C3806,"Maricopa County, Arizona",85381
"Phoenix-Mesa-Chandler, AZ MSA",C3806,"Maricopa County, Arizona",85382
"Phoenix-Mesa-Chandler, AZ MSA",C3806,"Maricopa County, Arizona",85383
"Phoenix-Mesa-Chandler, AZ MSA",C3806,"Maricopa County, Arizona",85385
"Phoenix-Mesa-Chandler, AZ MSA",C3806,"Maricopa County, Arizona",85387
"Phoenix-Mesa-Chandler, AZ MSA",C3806,"Maricopa County, Arizona",85388
"Phoenix-Mesa-Chandler, AZ MSA",C3806,"Maricopa County, Arizona",85390
"Prescott Valley-Prescott, AZ MSA",C3915,"Yavapai County, Arizona",85390
"Phoenix-Mesa-Chandler, AZ MSA",C3806,"Maricopa County, Arizona",85392
"Phoenix-Mesa-Chandler, AZ MSA",C3806,"Maricopa County, Arizona",85395
"Phoenix-Mesa-Chandler, AZ MSA",C3806,"Maricopa County, Arizona",85396
"Payson, AZ MicroSA",C3774,"Gila County, Arizona",85501
"Safford, AZ MicroSA",C4094,"Graham County, Arizona",85530
"Safford, AZ MicroSA",C4094,"Graham County, Arizona",85531
"Payson, AZ MicroSA",C3774,"Gila County, Arizona",85532
"Safford, AZ MicroSA",C4094,"Graham County, Arizona",85535
"Safford, AZ MicroSA",C4094,"Graham County, Arizona",85536
"Phoenix-Mesa-Chandler, AZ MSA",C3806,"Pinal County, Arizona",85539
"Payson, AZ MicroSA",C3774,"Gila County, Arizona",85539
"Payson, AZ MicroSA",C3774,"Gila County, Arizona",85541
"Payson, AZ MicroSA",C3774,"Gila County, Arizona",85542
"Safford, AZ MicroSA",C4094,"Graham County, Arizona",85543
"Payson, AZ MicroSA",C3774,"Gila County, Arizona",85544
"Phoenix-Mesa-Chandler, AZ MSA",C3806,"Maricopa County, Arizona",85545
"Payson, AZ MicroSA",C3774,"Gila County, Arizona",85545
"Safford, AZ MicroSA",C4094,"Graham County, Arizona",85546
"Payson, AZ MicroSA",C3774,"Gila County, Arizona",85547
"Safford, AZ MicroSA",C4094,"Graham County, Arizona",85548
"Safford, AZ MicroSA",C4094,"Graham County, Arizona",85550
"Safford, AZ MicroSA",C4094,"Graham County, Arizona",85551
"Safford, AZ MicroSA",C4094,"Graham County, Arizona",85552
"Payson, AZ MicroSA",C3774,"Gila County, Arizona",85553
"Payson, AZ MicroSA",C3774,"Gila County, Arizona",85554
"Tucson, AZ MSA",C4606,"Pima County, Arizona",85601
"Sierra Vista-Douglas, AZ MSA",C4342,"Cochise County, Arizona",85602
"Phoenix-Mesa-Chandler, AZ MSA",C3806,"Pinal County, Arizona",85602
"Tucson, AZ MSA",C4606,"Pima County, Arizona",85602
"Sierra Vista-Douglas, AZ MSA",C4342,"Cochise County, Arizona",85603
"Sierra Vista-Douglas, AZ MSA",C4342,"Cochise County, Arizona",85605
"Sierra Vista-Douglas, AZ MSA",C4342,"Cochise County, Arizona",85606
"Sierra Vista-Douglas, AZ MSA",C4342,"Cochise County, Arizona",85607
"Sierra Vista-Douglas, AZ MSA",C4342,"Cochise County, Arizona",85608
"Sierra Vista-Douglas, AZ MSA",C4342,"Cochise County, Arizona",85609
"Sierra Vista-Douglas, AZ MSA",C4342,"Cochise County, Arizona",85610
"Tucson, AZ MSA",C4606,"Pima County, Arizona",85611
"Sierra Vista-Douglas, AZ MSA",C4342,"Cochise County, Arizona",85611
"Nogales, AZ MicroSA",C3570,"Santa Cruz County, Arizona",85611
"Sierra Vista-Douglas, AZ MSA",C4342,"Cochise County, Arizona",85613
"Tucson, AZ MSA",C4606,"Pima County, Arizona",85614
"Nogales, AZ MicroSA",C3570,"Santa Cruz County, Arizona",85614
"Sierra Vista-Douglas, AZ MSA",C4342,"Cochise County, Arizona",85615
"Sierra Vista-Douglas, AZ MSA",C4342,"Cochise County, Arizona",85616
"Sierra Vista-Douglas, AZ MSA",C4342,"Cochise County, Arizona",85617
"Phoenix-Mesa-Chandler, AZ MSA",C3806,"Pinal County, Arizona",85618
"Tucson, AZ MSA",C4606,"Pima County, Arizona",85619
"Sierra Vista-Douglas, AZ MSA",C4342,"Cochise County, Arizona",85620
"Nogales, AZ MicroSA",C3570,"Santa Cruz County, Arizona",85621
"Tucson, AZ MSA",C4606,"Pima County, Arizona",85622
"Phoenix-Mesa-Chandler, AZ MSA",C3806,"Pinal County, Arizona",85623
"Sierra Vista-Douglas, AZ MSA",C4342,"Cochise County, Arizona",85624
"Nogales, AZ MicroSA",C3570,"Santa Cruz County, Arizona",85624
"Sierra Vista-Douglas, AZ MSA",C4342,"Cochise County, Arizona",85625
"Sierra Vista-Douglas, AZ MSA",C4342,"Cochise County, Arizona",85626
"Sierra Vista-Douglas, AZ MSA",C4342,"Cochise County, Arizona",85627
"Nogales, AZ MicroSA",C3570,"Santa Cruz County, Arizona",85628
"Tucson, AZ MSA",C4606,"Pima County, Arizona",85629
"Sierra Vista-Douglas, AZ MSA",C4342,"Cochise County, Arizona",85630
"Phoenix-Mesa-Chandler, AZ MSA",C3806,"Pinal County, Arizona",85631
"Sierra Vista-Douglas, AZ MSA",C4342,"Cochise County, Arizona",85632
"Tucson, AZ MSA",C4606,"Pima County, Arizona",85633
"Tucson, AZ MSA",C4606,"Pima County, Arizona",85634
"Sierra Vista-Douglas, AZ MSA",C4342,"Cochise County, Arizona",85635
"Sierra Vista-Douglas, AZ MSA",C4342,"Cochise County, Arizona",85636
"Nogales, AZ MicroSA",C3570,"Santa Cruz County, Arizona",85637
"Tucson, AZ MSA",C4606,"Pima County, Arizona",85637
"Sierra Vista-Douglas, AZ MSA",C4342,"Cochise County, Arizona",85638
"Tucson, AZ MSA",C4606,"Pima County, Arizona",85639
"Nogales, AZ MicroSA",C3570,"Santa Cruz County, Arizona",85640
"Tucson, AZ MSA",C4606,"Pima County, Arizona",85641
"Safford, AZ MicroSA",C4094,"Graham County, Arizona",85643
"Sierra Vista-Douglas, AZ MSA",C4342,"Cochise County, Arizona",85643
"Nogales, AZ MicroSA",C3570,"Santa Cruz County, Arizona",85645
"Tucson, AZ MSA",C4606,"Pima County, Arizona",85645
"Nogales, AZ MicroSA",C3570,"Santa Cruz County, Arizona",85646
"Nogales, AZ MicroSA",C3570,"Santa Cruz County, Arizona",85648
"Sierra Vista-Douglas, AZ MSA",C4342,"Cochise County, Arizona",85650
"Tucson, AZ MSA",C4606,"Pima County, Arizona",85652
"Phoenix-Mesa-Chandler, AZ MSA",C3806,"Pinal County, Arizona",85653
"Tucson, AZ MSA",C4606,"Pima County, Arizona",85653
"Tucson, AZ MSA",C4606,"Pima County, Arizona",85654
"Phoenix-Mesa-Chandler, AZ MSA",C3806,"Pinal County, Arizona",85658
"Tucson, AZ MSA",C4606,"Pima County, Arizona",85658
"Tucson, AZ MSA",C4606,"Pima County, Arizona",85701
"Tucson, AZ MSA",C4606,"Pima County, Arizona",85702
"Tucson, AZ MSA",C4606,"Pima County, Arizona",85703
"Tucson, AZ MSA",C4606,"Pima County, Arizona",85704
"Tucson, AZ MSA",C4606,"Pima County, Arizona",85705
"Tucson, AZ MSA",C4606,"Pima County, Arizona",85706
"Tucson, AZ MSA",C4606,"Pima County, Arizona",85707
"Tucson, AZ MSA",C4606,"Pima County, Arizona",85708
"Tucson, AZ MSA",C4606,"Pima County, Arizona",85709
"Tucson, AZ MSA",C4606,"Pima County, Arizona",85710
"Tucson, AZ MSA",C4606,"Pima County, Arizona",85711
"Tucson, AZ MSA",C4606,"Pima County, Arizona",85712
"Tucson, AZ MSA",C4606,"Pima County, Arizona",85713
"Tucson, AZ MSA",C4606,"Pima County, Arizona",85714
"Tucson, AZ MSA",C4606,"Pima County, Arizona",85715
"Tucson, AZ MSA",C4606,"Pima County, Arizona",85716
"Tucson, AZ MSA",C4606,"Pima County, Arizona",85717
"Tucson, AZ MSA",C4606,"Pima County, Arizona",85718
"Tucson, AZ MSA",C4606,"Pima County, Arizona",85719
"Tucson, AZ MSA",C4606,"Pima County, Arizona",85721
"Tucson, AZ MSA",C4606,"Pima County, Arizona",85723
"Tucson, AZ MSA",C4606,"Pima County, Arizona",85724
"Tucson, AZ MSA",C4606,"Pima County, Arizona",85725
"Tucson, AZ MSA",C4606,"Pima County, Arizona",85726
"Tucson, AZ MSA",C4606,"Pima County, Arizona",85728
"Tucson, AZ MSA",C4606,"Pima County, Arizona",85730
"Tucson, AZ MSA",C4606,"Pima County, Arizona",85731
"Tucson, AZ MSA",C4606,"Pima County, Arizona",85732
"Tucson, AZ MSA",C4606,"Pima County, Arizona",85733
"Tucson, AZ MSA",C4606,"Pima County, Arizona",85734
"Tucson, AZ MSA",C4606,"Pima County, Arizona",85735
"Tucson, AZ MSA",C4606,"Pima County, Arizona",85736
"Tucson, AZ MSA",C4606,"Pima County, Arizona",85737
"Tucson, AZ MSA",C4606,"Pima County, Arizona",85738
"Tucson, AZ MSA",C4606,"Pima County, Arizona",85739
"Phoenix-Mesa-Chandler, AZ MSA",C3806,"Pinal County, Arizona",85739
"Tucson, AZ MSA",C4606,"Pima County, Arizona",85740
"Tucson, AZ MSA",C4606,"Pima County, Arizona",85741
"Tucson, AZ MSA",C4606,"Pima County, Arizona",85742
"Tucson, AZ MSA",C4606,"Pima County, Arizona",85743
"Tucson, AZ MSA",C4606,"Pima County, Arizona",85744
"Tucson, AZ MSA",C4606,"Pima County, Arizona",85745
"Tucson, AZ MSA",C4606,"Pima County, Arizona",85746
"Tucson, AZ MSA",C4606,"Pima County, Arizona",85747
"Tucson, AZ MSA",C4606,"Pima County, Arizona",85748
"Tucson, AZ MSA",C4606,"Pima County, Arizona",85749
"Tucson, AZ MSA",C4606,"Pima County, Arizona",85750
"Tucson, AZ MSA",C4606,"Pima County, Arizona",85751
"Tucson, AZ MSA",C4606,"Pima County, Arizona",85752
"Tucson, AZ MSA",C4606,"Pima County, Arizona",85754
"Tucson, AZ MSA",C4606,"Pima County, Arizona",85755
"Tucson, AZ MSA",C4606,"Pima County, Arizona",85756
"Tucson, AZ MSA",C4606,"Pima County, Arizona",85757
"Show Low, AZ MicroSA",C4332,"Navajo County, Arizona",85901
"Show Low, AZ MicroSA",C4332,"Navajo County, Arizona",85902
"Show Low, AZ MicroSA",C4332,"Navajo County, Arizona",85911
"Show Low, AZ MicroSA",C4332,"Navajo County, Arizona",85923
"Show Low, AZ MicroSA",C4332,"Navajo County, Arizona",85926
"Show Low, AZ MicroSA",C4332,"Navajo County, Arizona",85928
"Flagstaff, AZ MSA",C2238,"Coconino County, Arizona",85928
"Show Low, AZ MicroSA",C4332,"Navajo County, Arizona",85929
"Flagstaff, AZ MSA",C2238,"Coconino County, Arizona",85931
"Show Low, AZ MicroSA",C4332,"Navajo County, Arizona",85933
"Show Low, AZ MicroSA",C4332,"Navajo County, Arizona",85934
"Show Low, AZ MicroSA",C4332,"Navajo County, Arizona",85935
"Show Low, AZ MicroSA",C4332,"Navajo County, Arizona",85937
"Show Low, AZ MicroSA",C4332,"Navajo County, Arizona",85939
"Show Low, AZ MicroSA",C4332,"Navajo County, Arizona",85941
"Show Low, AZ MicroSA",C4332,"Navajo County, Arizona",85942
"Flagstaff, AZ MSA",C2238,"Coconino County, Arizona",86001
"Flagstaff, AZ MSA",C2238,"Coconino County, Arizona",86002
"Flagstaff, AZ MSA",C2238,"Coconino County, Arizona",86003
"Flagstaff, AZ MSA",C2238,"Coconino County, Arizona",86004
"Flagstaff, AZ MSA",C2238,"Coconino County, Arizona",86005
"Flagstaff, AZ MSA",C2238,"Coconino County, Arizona",86011
"Flagstaff, AZ MSA",C2238,"Coconino County, Arizona",86015
"Flagstaff, AZ MSA",C2238,"Coconino County, Arizona",86016
"Flagstaff, AZ MSA",C2238,"Coconino County, Arizona",86017
"Flagstaff, AZ MSA",C2238,"Coconino County, Arizona",86018
"Flagstaff, AZ MSA",C2238,"Coconino County, Arizona",86020
"Lake Havasu City-Kingman, AZ MSA",C2942,"Mohave County, Arizona",86021
"Flagstaff, AZ MSA",C2238,"Coconino County, Arizona",86022
"Flagstaff, AZ MSA",C2238,"Coconino County, Arizona",86023
"Flagstaff, AZ MSA",C2238,"Coconino County, Arizona",86024
"Show Low, AZ MicroSA",C4332,"Navajo County, Arizona",86025
"Show Low, AZ MicroSA",C4332,"Navajo County, Arizona",86029
"Show Low, AZ MicroSA",C4332,"Navajo County, Arizona",86030
"Show Low, AZ MicroSA",C4332,"Navajo County, Arizona",86031
"Show Low, AZ MicroSA",C4332,"Navajo County, Arizona",86032
"Show Low, AZ MicroSA",C4332,"Navajo County, Arizona",86033
"Show Low, AZ MicroSA",C4332,"Navajo County, Arizona",86034
"Flagstaff, AZ MSA",C2238,"Coconino County, Arizona",86035
"Flagstaff, AZ MSA",C2238,"Coconino County, Arizona",86036
"Flagstaff, AZ MSA",C2238,"Coconino County, Arizona",86038
"Show Low, AZ MicroSA",C4332,"Navajo County, Arizona",86039
"Flagstaff, AZ MSA",C2238,"Coconino County, Arizona",86040
"Show Low, AZ MicroSA",C4332,"Navajo County, Arizona",86042
"Show Low, AZ MicroSA",C4332,"Navajo County, Arizona",86043
"Flagstaff, AZ MSA",C2238,"Coconino County, Arizona",86044
"Flagstaff, AZ MSA",C2238,"Coconino County, Arizona",86045
"Prescott Valley-Prescott, AZ MSA",C3915,"Yavapai County, Arizona",86046
"Flagstaff, AZ MSA",C2238,"Coconino County, Arizona",86046
"Show Low, AZ MicroSA",C4332,"Navajo County, Arizona",86047
"Flagstaff, AZ MSA",C2238,"Coconino County, Arizona",86047
"Flagstaff, AZ MSA",C2238,"Coconino County, Arizona",86052
"Flagstaff, AZ MSA",C2238,"Coconino County, Arizona",86053
"Show Low, AZ MicroSA",C4332,"Navajo County, Arizona",86054
"Prescott Valley-Prescott, AZ MSA",C3915,"Yavapai County, Arizona",86301
"Prescott Valley-Prescott, AZ MSA",C3915,"Yavapai County, Arizona",86302
"Prescott Valley-Prescott, AZ MSA",C3915,"Yavapai County, Arizona",86303
"Prescott Valley-Prescott, AZ MSA",C3915,"Yavapai County, Arizona",86304
"Prescott Valley-Prescott, AZ MSA",C3915,"Yavapai County, Arizona",86305
"Prescott Valley-Prescott, AZ MSA",C3915,"Yavapai County, Arizona",86312
"Prescott Valley-Prescott, AZ MSA",C3915,"Yavapai County, Arizona",86313
"Prescott Valley-Prescott, AZ MSA",C3915,"Yavapai County, Arizona",86314
"Prescott Valley-Prescott, AZ MSA",C3915,"Yavapai County, Arizona",86315
"Flagstaff, AZ MSA",C2238,"Coconino County, Arizona",86320
"Prescott Valley-Prescott, AZ MSA",C3915,"Yavapai County, Arizona",86320
"Prescott Valley-Prescott, AZ MSA",C3915,"Yavapai County, Arizona",86321
"Prescott Valley-Prescott, AZ MSA",C3915,"Yavapai County, Arizona",86322
"Prescott Valley-Prescott, AZ MSA",C3915,"Yavapai County, Arizona",86323
"Prescott Valley-Prescott, AZ MSA",C3915,"Yavapai County, Arizona",86324
"Prescott Valley-Prescott, AZ MSA",C3915,"Yavapai County, Arizona",86325
"Prescott Valley-Prescott, AZ MSA",C3915,"Yavapai County, Arizona",86326
"Prescott Valley-Prescott, AZ MSA",C3915,"Yavapai County, Arizona",86327
"Prescott Valley-Prescott, AZ MSA",C3915,"Yavapai County, Arizona",86329
"Prescott Valley-Prescott, AZ MSA",C3915,"Yavapai County, Arizona",86331
"Prescott Valley-Prescott, AZ MSA",C3915,"Yavapai County, Arizona",86332
"Prescott Valley-Prescott, AZ MSA",C3915,"Yavapai County, Arizona",86333
"Prescott Valley-Prescott, AZ MSA",C3915,"Yavapai County, Arizona",86334
"Prescott Valley-Prescott, AZ MSA",C3915,"Yavapai County, Arizona",86335
"Prescott Valley-Prescott, AZ MSA",C3915,"Yavapai County, Arizona",86336
"Flagstaff, AZ MSA",C2238,"Coconino County, Arizona",86336
"Prescott Valley-Prescott, AZ MSA",C3915,"Yavapai County, Arizona",86337
"Prescott Valley-Prescott, AZ MSA",C3915,"Yavapai County, Arizona",86338
"Flagstaff, AZ MSA",C2238,"Coconino County, Arizona",86339
"Prescott Valley-Prescott, AZ MSA",C3915,"Yavapai County, Arizona",86340
"Prescott Valley-Prescott, AZ MSA",C3915,"Yavapai County, Arizona",86341
"Prescott Valley-Prescott, AZ MSA",C3915,"Yavapai County, Arizona",86342
"Prescott Valley-Prescott, AZ MSA",C3915,"Yavapai County, Arizona",86343
"Prescott Valley-Prescott, AZ MSA",C3915,"Yavapai County, Arizona",86351
"Lake Havasu City-Kingman, AZ MSA",C2942,"Mohave County, Arizona",86401
"Lake Havasu City-Kingman, AZ MSA",C2942,"Mohave County, Arizona",86402
"Lake Havasu City-Kingman, AZ MSA",C2942,"Mohave County, Arizona",86403
"Lake Havasu City-Kingman, AZ MSA",C2942,"Mohave County, Arizona",86404
"Lake Havasu City-Kingman, AZ MSA",C2942,"Mohave County, Arizona",86405
"Lake Havasu City-Kingman, AZ MSA",C2942,"Mohave County, Arizona",86406
"Lake Havasu City-Kingman, AZ MSA",C2942,"Mohave County, Arizona",86409
"Lake Havasu City-Kingman, AZ MSA",C2942,"Mohave County, Arizona",86411
"Lake Havasu City-Kingman, AZ MSA",C2942,"Mohave County, Arizona",86412
"Lake Havasu City-Kingman, AZ MSA",C2942,"Mohave County, Arizona",86413
"Lake Havasu City-Kingman, AZ MSA",C2942,"Mohave County, Arizona",86426
"Lake Havasu City-Kingman, AZ MSA",C2942,"Mohave County, Arizona",86427
"Lake Havasu City-Kingman, AZ MSA",C2942,"Mohave County, Arizona",86429
"Lake Havasu City-Kingman, AZ MSA",C2942,"Mohave County, Arizona",86430
"Lake Havasu City-Kingman, AZ MSA",C2942,"Mohave County, Arizona",86431
"Lake Havasu City-Kingman, AZ MSA",C2942,"Mohave County, Arizona",86432
"Lake Havasu City-Kingman, AZ MSA",C2942,"Mohave County, Arizona",86433
"Lake Havasu City-Kingman, AZ MSA",C2942,"Mohave County, Arizona",86434
"Flagstaff, AZ MSA",C2238,"Coconino County, Arizona",86435
"Lake Havasu City-Kingman, AZ MSA",C2942,"Mohave County, Arizona",86436
"Lake Havasu City-Kingman, AZ MSA",C2942,"Mohave County, Arizona",86437
"Lake Havasu City-Kingman, AZ MSA",C2942,"Mohave County, Arizona",86438
"Lake Havasu City-Kingman, AZ MSA",C2942,"Mohave County, Arizona",86439
"Lake Havasu City-Kingman, AZ MSA",C2942,"Mohave County, Arizona",86440
"Lake Havasu City-Kingman, AZ MSA",C2942,"Mohave County, Arizona",86441
"Lake Havasu City-Kingman, AZ MSA",C2942,"Mohave County, Arizona",86442
"Lake Havasu City-Kingman, AZ MSA",C2942,"Mohave County, Arizona",86443
"Lake Havasu City-Kingman, AZ MSA",C2942,"Mohave County, Arizona",86444
"Lake Havasu City-Kingman, AZ MSA",C2942,"Mohave County, Arizona",86445
"Lake Havasu City-Kingman, AZ MSA",C2942,"Mohave County, Arizona",86446
"Show Low, AZ MicroSA",C4332,"Navajo County, Arizona",86510
"Show Low, AZ MicroSA",C4332,"Navajo County, Arizona",86520
"Albuquerque, NM MSA",C1074,"Sandoval County, New Mexico",87001
"Albuquerque, NM MSA",C1074,"Valencia County, New Mexico",87002
"Albuquerque, NM MSA",C1074,"Bernalillo County, New Mexico",87004
"Albuquerque, NM MSA",C1074,"Sandoval County, New Mexico",87004
"Albuquerque, NM MSA",C1074,"Valencia County, New Mexico",87006
"Albuquerque, NM MSA",C1074,"Bernalillo County, New Mexico",87008
"Albuquerque, NM MSA",C1074,"Torrance County, New Mexico",87009
"Santa Fe, NM MSA",C4214,"Santa Fe County, New Mexico",87010
"Espanola, NM MicroSA",C2158,"Rio Arriba County, New Mexico",87012
"Espanola, NM MicroSA",C2158,"Rio Arriba County, New Mexico",87013
"Gallup, NM MicroSA",C2370,"McKinley County, New Mexico",87013
"Albuquerque, NM MSA",C1074,"Sandoval County, New Mexico",87013
"Albuquerque, NM MSA",C1074,"Bernalillo County, New Mexico",87014
"Albuquerque, NM MSA",C1074,"Torrance County, New Mexico",87015
"Albuquerque, NM MSA",C1074,"Bernalillo County, New Mexico",87015
"Santa Fe, NM MSA",C4214,"Santa Fe County, New Mexico",87015
"Albuquerque, NM MSA",C1074,"Bernalillo County, New Mexico",87016
"Albuquerque, NM MSA",C1074,"Torrance County, New Mexico",87016
"Espanola, NM MicroSA",C2158,"Rio Arriba County, New Mexico",87017
"Albuquerque, NM MSA",C1074,"Sandoval County, New Mexico",87018
"Gallup, NM MicroSA",C2370,"McKinley County, New Mexico",87020
"Albuquerque, NM MSA",C1074,"Valencia County, New Mexico",87022
"Albuquerque, NM MSA",C1074,"Bernalillo County, New Mexico",87022
"Albuquerque, NM MSA",C1074,"Valencia County, New Mexico",87023
"Albuquerque, NM MSA",C1074,"Sandoval County, New Mexico",87024
"Albuquerque, NM MSA",C1074,"Sandoval County, New Mexico",87025
"Albuquerque, NM MSA",C1074,"Bernalillo County, New Mexico",87026
"Albuquerque, NM MSA",C1074,"Valencia County, New Mexico",87026
"Albuquerque, NM MSA",C1074,"Sandoval County, New Mexico",87027
"Espanola, NM MicroSA",C2158,"Rio Arriba County, New Mexico",87029
"Albuquerque, NM MSA",C1074,"Valencia County, New Mexico",87031
"Albuquerque, NM MSA",C1074,"Torrance County, New Mexico",87032
"Albuquerque, NM MSA",C1074,"Torrance County, New Mexico",87035
"Santa Fe, NM MSA",C4214,"Santa Fe County, New Mexico",87035
"Albuquerque, NM MSA",C1074,"Bernalillo County, New Mexico",87035
"Albuquerque, NM MSA",C1074,"Torrance County, New Mexico",87036
"Farmington, NM MSA",C2214,"San Juan County, New Mexico",87037
"Albuquerque, NM MSA",C1074,"Sandoval County, New Mexico",87041
"Albuquerque, NM MSA",C1074,"Valencia County, New Mexico",87042
"Albuquerque, NM MSA",C1074,"Sandoval County, New Mexico",87043
"Albuquerque, NM MSA",C1074,"Sandoval County, New Mexico",87044
"Gallup, NM MicroSA",C2370,"McKinley County, New Mexico",87045
"Albuquerque, NM MSA",C1074,"Sandoval County, New Mexico",87046
"Espanola, NM MicroSA",C2158,"Rio Arriba County, New Mexico",87046
"Albuquerque, NM MSA",C1074,"Bernalillo County, New Mexico",87047
"Albuquerque, NM MSA",C1074,"Sandoval County, New Mexico",87047
